Time,Obs_Hrs,Sharp_Shinned_Hawk,Cooper_Hawk,Golden_Eagle,Year,Month,Day,Wind_Speed,Air_Pressure,Snow_Depth,Precip,Avg_Temp,Max_Temp,Min_Temp
2/3/2021,0,0,0,0,2021,2,3,1.8,23.066218487394956,24,0.4,24.6,30,21.6
2/4/2021,0,0,0,0,2021,2,4,1,23.21621848739496,28,0.6,21.6,23.4,19
2/5/2021,0,0,0,0,2021,2,5,0.8,23.076218487394957,34,1.1,23.4,28.2,7.2
2/6/2021,0,0,0,0,2021,2,6,0.6,23.05621848739496,44,0.3,19.8,26.8,1.4
2/7/2021,0,0,0,0,2021,2,7,0.8,22.986218487394957,46,0.2,3.6,16,-7.6
2/8/2021,0,0,0,0,2021,2,8,0.5,23.03621848739496,44,0.3,7.2,18,-6.2
2/9/2021,0,0,0,0,2021,2,9,0.4,23.17621848739496,46,0.071428571,10,20.7,-3.3
2/10/2021,0,0,0,0,2021,2,10,0.4,23.19621848739496,44,0.071428571,3.7,17.8,-11
2/11/2021,0,0,0,0,2021,2,11,0.9,23.326218487394957,42,0.071428571,-15.3,-7.8,-20
2/12/2021,0,0,0,0,2021,2,12,0.2,23.316218487394956,39,0.071428571,-11.9,-2.7,-19.8
2/13/2021,0,0,0,0,2021,2,13,0.8,23.24621848739496,39,0.071428571,-12.3,-1.7,-20.9
2/14/2021,0,0,0,0,2021,2,14,2.9,23.24621848739496,39,0.6,-0.8,20.3,-20.4
2/15/2021,0,0,0,0,2021,2,15,0.4,22.986218487394957,42,0.6,24.4,28.6,19.6
2/16/2021,0,0,0,0,2021,2,16,0.5,22.866218487394956,42,0.6,23.9,27.1,20.7
2/17/2021,0,0,0,0,2021,2,17,1,23.10621848739496,54,0.2,20.1,28.8,14.5
2/18/2021,0,0,0,0,2021,2,18,0.4,23.386218487394956,54,0.1,17.2,22.8,11.5
2/19/2021,0,0,0,0,2021,2,19,1.1,23.226218487394956,52,0.2,27.5,35.1,21.2
2/20/2021,0,0,0,0,2021,2,20,1.2,23.12621848739496,50,0.1,24.1,30,20.3
2/21/2021,0,0,0,0,2021,2,21,1.8,23.28621848739496,51,0.1,26.6,32,19.4
2/22/2021,0,0,0,0,2021,2,22,2.7,23.26621848739496,48,0.18571428571428572,36.7,40.3,31.1
2/23/2021,0,0,0,0,2021,2,23,2.3,23.116218487394956,45,0.3,24.1,32.4,19
2/24/2021,0,0,0,0,2021,2,24,0.8,23.346218487394957,45,0.18571428571428572,19.8,29.1,14.2
2/25/2021,0,0,0,0,2021,2,25,1.4,23.35621848739496,46,0.18571428571428572,23.7,30.4,18.1
2/26/2021,0,0,0,0,2021,2,26,3.8,22.956218487394956,44,0.7,22.1,26.8,18.5
2/27/2021,0,0,0,0,2021,2,27,0.7,23.006218487394957,49,0.2,20.3,30,14.7
2/28/2021,0,0,0,0,2021,2,28,0.9,23.276218487394956,50,0.1,21.9,28,13.8
3/1/2021,0,0,0,0,2021,3,1,0.8,23.386218487394956,47,0.057142857,36.1,50,20.3
3/2/2021,0,0,0,0,2021,3,2,1.1,23.226218487394956,45,0.057142857,36.9,43.7,31.3
3/3/2021,0,0,0,0,2021,3,3,1.1,23.17621848739496,44,0.057142857,35.2,48.6,23.2
3/4/2021,0,0,0,0,2021,3,4,1.5,23.256218487394957,43,0.057142857,34,52.9,23.4
3/5/2021,0,0,0,0,2021,3,5,1.5,23.436218487394957,42,0.057142857,36.3,54.5,25
3/6/2021,0,0,0,0,2021,3,6,2.1,23.146218487394957,41,0.3,37.4,52.7,26.6
3/7/2021,0,0,0,0,2021,3,7,0.8,23.206218487394956,42,0.042857143,35.1,44.2,28.9
3/8/2021,0,0,0,0,2021,3,8,1.1,23.21621848739496,42,0.2,33.1,42.8,24.3
3/9/2021,0,0,0,0,2021,3,9,0.7,23.136218487394956,43,0.1,26.2,36.3,13.8
3/10/2021,0,0,0,0,2021,3,10,1,23.116218487394956,44,0.042857143,23.7,38.7,13.3
3/11/2021,0,0,0,0,2021,3,11,1.2,23.24621848739496,43,0.042857143,22.1,40.1,9.9
3/12/2021,0,0,0,0,2021,3,12,1.3,23.366218487394956,42,0.042857143,27,43.3,14.7
3/13/2021,0,0,0,0,2021,3,13,1.4,23.396218487394957,42,0.042857143,29.8,46.6,15.3
3/14/2021,0,0,0,0,2021,3,14,2.5,23.316218487394956,41,0.028571429,35.4,48.7,26.6
3/15/2021,0,0,0,0,2021,3,15,1.9,23.05621848739496,40,0.028571429,37.2,49.8,25.9
3/16/2021,0,0,0,0,2021,3,16,1.4,23.15621848739496,39,0.028571429,31.1,44.1,22.1
3/17/2021,0,0,0,0,2021,3,17,2.1,23.236218487394957,38,0.028571429,32.4,49.5,20.5
3/18/2021,0,0,0,0,2021,3,18,1.6142857142857143,19.614789915966387,33.285714285714285,0.028571429,29.84285714285714,40.52857142857143,21.7
3/19/2021,0,0,0,0,2021,3,19,2.1,23.136218487394956,37,0.2,41,54.7,31.5
3/20/2021,0,0,0,0,2021,3,20,1.3,23.166218487394957,38,0.028571429,31.8,36.9,25.3
3/21/2021,0,0,0,0,2021,3,21,1.3,23.24621848739496,38,0.15714285714285714,30.2,39.2,23.5
3/22/2021,0,0,0,0,2021,3,22,1.8,23.136218487394956,37,0.5,28.6,34.9,19.4
3/23/2021,0,0,0,0,2021,3,23,0.7,23.236218487394957,41,0.15714285714285714,24.6,38.7,13.6
3/24/2021,0,0,0,0,2021,3,24,1.3,23.19621848739496,39,0.2,28.8,37.4,24.3
3/25/2021,0,0,0,0,2021,3,25,1.1,22.896218487394957,41,0.3,30,40.3,24.6
3/26/2021,0,0,0,0,2021,3,26,1.7,23.096218487394957,44,0.15714285714285714,29.5,39.2,21.4
3/27/2021,0,0,0,0,2021,3,27,0.8,23.33621848739496,41,0.1,36.1,43.7,28.2
3/28/2021,0,0,0,0,2021,3,28,3,23.26621848739496,42,0.028571429,47.1,54.5,40.1
3/29/2021,0,0,0,0,2021,3,29,3.5,22.916218487394957,38,0.1,24.6,47.7,19
3/30/2021,0,0,0,0,2021,3,30,0.9,23.256218487394957,39,0.028571429,22.6,30.7,17.2
3/31/2021,0,0,0,0,2021,3,31,1,23.506218487394957,39,0.1,33.1,42.3,21
4/1/2021,0,0,0,0,2021,4,1,1.5,23.346218487394957,38,0.028571429,48.2,61,35.2
4/2/2021,0,0,0,0,2021,4,2,2,23.186218487394957,36,0.028571429,49.6,58.8,36
4/3/2021,0,0,0,0,2021,4,3,2,23.296218487394956,34,0.028571429,46.6,61,32.7
4/4/2021,0,0,0,0,2021,4,4,1.6,23.24621848739496,32,0.042857143,47.1,61.5,35.4
4/5/2021,0,0,0,0,2021,4,5,2.7,23.076218487394957,29,0.1,34,37.9,31.3
4/6/2021,0,0,0,0,2021,4,6,1.4,23.17621848739496,31,0.2,34.3,40.8,30.2
4/7/2021,0,0,0,0,2021,4,7,1.8,23.24621848739496,31,0.042857143,43.9,56.1,30.2
4/8/2021,0,0,0,0,2021,4,8,2.4,23.076218487394957,28,0.042857143,35.4,46,24.6
4/9/2021,0,0,0,0,2021,4,9,1.1,23.296218487394956,29,0.042857143,35.1,44.2,23.4
4/10/2021,0,0,0,0,2021,4,10,2.6,23.046218487394956,28,0.042857143,36,51.1,19.8
4/11/2021,0,0,0,0,2021,4,11,1.2,23.256218487394957,29,0.014285714,23.2,31.3,14.4
4/12/2021,0,0,0,0,2021,4,12,1.2,23.40621848739496,28,0.014285714,23.7,36.1,13.5
4/13/2021,0,0,0,0,2021,4,13,2.2,23.49621848739496,28,0.014285714,22.8,30.4,18
4/14/2021,0,0,0,0,2021,4,14,2.9,23.42621848739496,27,0.1,22.5,29.7,16.9
4/15/2021,0,0,0,0,2021,4,15,3.6,23.346218487394957,28,0.014285714,26.6,39.2,21.6
4/16/2021,0,0,0,0,2021,4,16,1.9,23.456218487394956,28,0.014285714,32.5,46.8,21.6
4/17/2021,0,0,0,0,2021,4,17,1.5,23.49621848739496,27,0.014285714,38.1,54,23.2
4/18/2021,0,0,0,0,2021,4,18,1.5,23.37621848739496,25,0.4,39.7,56.5,22.6
4/19/2021,0,0,0,0,2021,4,19,2.8,23.416218487394957,28,0.1,22.8,34.7,14.5
4/20/2021,0,0,0,0,2021,4,20,0.9,23.486218487394957,26,0.14285714285714285,22.1,37.6,8.4
4/21/2021,0,0,0,0,2021,4,21,1.8,23.33621848739496,25,0.1,29.5,49.3,10.8
4/22/2021,0,0,0,0,2021,4,22,1.4,23.05621848739496,24,0.1,34.7,52.5,22.8
4/23/2021,0,0,0,0,2021,4,23,1.3,23.15621848739496,24,0.14285714285714285,28.8,38.5,22.3
4/24/2021,0,0,0,0,2021,4,24,1.6,23.076218487394957,23,0.3,35.6,45.1,25.2
4/25/2021,0,0,0,0,2021,4,25,0.7,22.956218487394956,24,0.8,36,42.1,33.3
4/26/2021,0,0,0,0,2021,4,26,0.7,22.956218487394956,27,0.1,35.8,49.3,26.8
4/27/2021,0,0,0,0,2021,4,27,1.1,23.146218487394957,26,0.14285714285714288,36.9,50.9,23.5
4/28/2021,0,0,0,0,2021,4,28,1.2,23.33621848739496,23,0.14285714285714288,45.9,54,37.2
4/29/2021,0,0,0,0,2021,4,29,1.1,23.476218487394956,21,0.14285714285714288,50.4,60.8,40.5
4/30/2021,0,0,0,0,2021,4,30,1.5,23.37621848739496,18,0.14285714285714288,55.4,69.3,40.8
5/1/2021,0,0,0,0,2021,5,1,1.2,23.15621848739496,15,0.1,48.2,61.7,37.6
5/2/2021,0,0,0,0,2021,5,2,1.3,23.136218487394956,13,0.24285714285714283,37,47.1,30.2
5/3/2021,0,0,0,0,2021,5,3,1.8,23.30621848739496,11,0.24285714285714283,38.3,50.4,27.9
5/4/2021,0,0,0,0,2021,5,4,1.1,23.276218487394956,11,0.1,38.7,49.6,32.7
5/5/2021,0,0,0,0,2021,5,5,0.8,23.40621848739496,11,0.24285714285714283,40.6,54,31.5
5/6/2021,0,0,0,0,2021,5,6,3.1,23.40621848739496,10,0.24285714285714283,45.9,64,29.3
5/7/2021,0,0,0,0,2021,5,7,3.5,23.146218487394957,8,1,45.9,66,31.6
5/8/2021,0,0,0,0,2021,5,8,1.3,23.226218487394956,4,0.6,30,34.2,27.5
5/9/2021,0,0,0,0,2021,5,9,0.6,23.33621848739496,10,0.2,34,44.8,27.9
5/10/2021,0,0,0,0,2021,5,10,2.2,23.366218487394956,7,0.028571429,35.2,44.1,31.1
5/11/2021,0,0,0,0,2021,5,11,1.9,23.386218487394956,8,0.028571429,39.4,52.3,30.7
5/12/2021,0,0,0,0,2021,5,12,1.2,23.40621848739496,6,0.028571429,42.8,54.7,29.1
5/13/2021,0,0,0,0,2021,5,13,1.2,23.346218487394957,3,0.028571429,45.3,59.2,35.2
5/14/2021,0,0,0,0,2021,5,14,1.9,23.326218487394957,2,0.028571429,45.3,58.8,34.2
5/15/2021,0,0,0,0,2021,5,15,2.1,23.28621848739496,5.142857142857143,0.028571429,45,59.9,35.1
5/16/2021,0,0,0,0,2021,5,16,1.6,23.256218487394957,0.5714285714285714,0.14285714285714285,49.1,65.5,34.3
5/17/2021,0,0,0,0,2021,5,17,1.8,23.17621848739496,0.5714285714285714,0.14285714285714285,53.1,70.3,36.9
5/18/2021,0,0,0,0,2021,5,18,2.3,23.076218487394957,0.5714285714285714,0.14285714285714285,55.2,71.4,36.5
5/19/2021,0,0,0,0,2021,5,19,3,23.12621848739496,0.5714285714285714,0.14285714285714285,45.9,55,33.1
5/20/2021,0,0,0,0,2021,5,20,1.2,23.076218487394957,0.5714285714285714,0.5,35.4,43.5,27
5/21/2021,0,0,0,0,2021,5,21,0.7,23.256218487394957,2,0.4,27.1,31.6,24.6
5/22/2021,0,0,0,0,2021,5,22,2.1,23.386218487394956,2,0.1,30.7,39,24.1
5/23/2021,0,0,0,0,2021,5,23,1.5,23.21621848739496,0,0.4,36.1,41.9,33.3
5/24/2021,0,0,0,0,2021,5,24,2.8,23.136218487394956,0,0.14285714285714288,43,46.4,35.4
5/25/2021,0,0,0,0,2021,5,25,1.2,23.26621848739496,0,0.2,47.1,59.4,41.2
5/26/2021,0,0,0,0,2021,5,26,1.4,23.28621848739496,0,0.4,41.2,46.8,35.2
5/27/2021,0,0,0,0,2021,5,27,1.1,23.346218487394957,0,0.14285714285714288,49.8,62.8,33.4
5/28/2021,0,0,0,0,2021,5,28,1.5,23.21621848739496,0,0.14285714285714288,49.5,59.9,30.7
5/29/2021,0,0,0,0,2021,5,29,1.1,23.37621848739496,0,0.14285714285714288,42.1,56.1,29.1
5/30/2021,0,0,0,0,2021,5,30,1.5,23.416218487394957,0,0.042857143,47.5,63.5,30.9
5/31/2021,0,0,0,0,2021,5,31,1.7,23.40621848739496,0,0.042857143,52.7,67.5,35.2
6/1/2021,0,0,0,0,2021,6,1,1.4,23.416218487394957,0,0.042857143,56.3,71.1,39.9
6/2/2021,0,0,0,0,2021,6,2,1.2,23.326218487394957,0,0.042857143,59.4,75,44.1
6/3/2021,0,0,0,0,2021,6,3,1.4,23.26621848739496,0,0.042857143,64.9,82.4,46.8
6/4/2021,0,0,0,0,2021,6,4,1.2,23.19621848739496,0,0.042857143,63.7,81.1,48.4
6/5/2021,0,0,0,0,2021,6,5,2,23.08621848739496,0,0.3,58.3,76.8,41.7
6/6/2021,0,0,0,0,2021,6,6,0.9,23.08621848739496,0,0,50.9,65.5,39.6
6/7/2021,0,0,0,0,2021,6,7,1.3,23.076218487394957,0,0,53.4,67.8,36.5
6/8/2021,0,0,0,0,2021,6,8,4.1,23.08621848739496,0,0,54.5,69.1,41.5
6/9/2021,0,0,0,0,2021,6,9,2.9,23.206218487394956,0,0,61,77.5,41
6/10/2021,0,0,0,0,2021,6,10,2.8,23.096218487394957,0,0,50.4,68,38.5
6/11/2021,0,0,0,0,2021,6,11,1.2,23.346218487394957,0,0,48.2,59.7,35.6
6/12/2021,0,0,0,0,2021,6,12,1.4,23.28621848739496,0,0,58.1,71.2,42.6
6/13/2021,0,0,0,0,2021,6,13,3.3,23.346218487394957,0,0,61.3,77,43.3
6/14/2021,0,0,0,0,2021,6,14,3.3,23.26621848739496,0,0,69.1,88.9,48.9
6/15/2021,0,0,0,0,2021,6,15,3.8,23.236218487394957,0,0,70,86,48.9
6/16/2021,0,0,0,0,2021,6,16,1.8,23.396218487394957,0,0,57,72.3,44.1
6/17/2021,0,0,0,0,2021,6,17,1,23.366218487394956,0,0,56.5,71.6,40.1
6/18/2021,0,0,0,0,2021,6,18,1.2,23.346218487394957,0,0,58.5,76.3,40.8
6/19/2021,0,0,0,0,2021,6,19,1.6,23.21621848739496,0,0,59.2,72.7,43.9
6/20/2021,0,0,0,0,2021,6,20,2.3,23.276218487394956,0,0.3,47.5,54,38.3
6/21/2021,0,0,0,0,2021,6,21,1.4,23.396218487394957,0,0.071428571,54.1,72.1,36.5
6/22/2021,0,0,0,0,2021,6,22,1.2,23.186218487394957,0,0.071428571,63.1,77.2,45.3
6/23/2021,0,0,0,0,2021,6,23,1.2,23.186218487394957,0,0.1,62.2,74.5,45.7
6/24/2021,0,0,0,0,2021,6,24,1.2,23.28621848739496,0,0.1,58.8,74.1,45.5
6/25/2021,0,0,0,0,2021,6,25,1.9,23.326218487394957,0,0.071428571,57.4,66.9,46.9
6/26/2021,0,0,0,0,2021,6,26,0.8,23.436218487394957,0,0.071428571,59.5,71.2,46.9
6/27/2021,0,0,0,0,2021,6,27,1.2,23.486218487394957,0,0,61,73.4,50.7
6/28/2021,0,0,0,0,2021,6,28,1.7,23.46621848739496,0,0,61.5,78.1,45.5
6/29/2021,0,0,0,0,2021,6,29,2.7,23.386218487394956,0,0,64.9,80.6,47.8
6/30/2021,0,0,0,0,2021,6,30,3.1,23.33621848739496,0,0,66.4,81.7,48.6
7/1/2021,0,0,0,0,2021,7,1,2,23.276218487394956,0,0,69.1,85.6,50.2
7/2/2021,0,0,0,0,2021,7,2,1.1,23.296218487394956,0,0,67.1,82,53.4
7/3/2021,0,0,0,0,2021,7,3,1.3,23.276218487394956,0,0,70.5,84.2,56.3
7/4/2021,0,0,0,0,2021,7,4,1.5,23.276218487394956,0,0.1,63.5,81.7,49.8
7/5/2021,0,0,0,0,2021,7,5,2.2,23.366218487394956,0,0.042857143,56.1,68,46.9
7/6/2021,0,0,0,0,2021,7,6,2.4,23.396218487394957,0,0.042857143,63.3,80.6,45.9
7/7/2021,0,0,0,0,2021,7,7,2,23.296218487394956,0,0.2,61.3,84.9,48.2
7/8/2021,0,0,0,0,2021,7,8,1.5,23.24621848739496,0,0.042857143,61.5,77.9,47.5
7/9/2021,0,0,0,0,2021,7,9,2.3,23.33621848739496,0,0.042857143,57.7,73.8,45.7
7/10/2021,0,0,0,0,2021,7,10,1.5,23.476218487394956,0,0.042857143,61.5,77.9,44.4
7/11/2021,0,0,0,0,2021,7,11,1.5,23.37621848739496,0,0,64.9,79.7,48.6
7/12/2021,0,0,0,0,2021,7,12,3.1,23.366218487394956,0,0,61.7,76.6,47.3
7/13/2021,0,0,0,0,2021,7,13,3.9,23.33621848739496,0,0,57.6,69.4,44.1
7/14/2021,0,0,0,0,2021,7,14,2.2,23.366218487394956,0,0,58.5,76.5,41
7/15/2021,0,0,0,0,2021,7,15,1.6,23.256218487394957,0,0,66,81.3,47.5
7/16/2021,0,0,0,0,2021,7,16,1.5,23.256218487394957,0,0,67.8,78.1,49.6
7/17/2021,0,0,0,0,2021,7,17,1.7,23.326218487394957,0,0,66.9,82.2,48.9
7/18/2021,0,0,0,0,2021,7,18,1.6,23.396218487394957,0,0.057142857,70.5,88.5,52.3
7/19/2021,0,0,0,0,2021,7,19,1.4,23.416218487394957,0,0.057142857,70,87.8,54.5
7/20/2021,0,0,0,0,2021,7,20,1.5,23.396218487394957,0,0.057142857,64.8,80.8,54.1
7/21/2021,0,0,0,0,2021,7,21,1.1,23.346218487394957,0,0.1,64.4,80.6,52
7/22/2021,0,0,0,0,2021,7,22,1.8,23.316218487394956,0,0.3,58.6,81.9,48.7
7/23/2021,0,0,0,0,2021,7,23,1.6,23.37621848739496,0,0.057142857,60.4,76.8,46.2
7/24/2021,0,0,0,0,2021,7,24,1.1,23.456218487394956,0,0.057142857,61.5,81.9,43.5
7/25/2021,0,0,0,0,2021,7,25,1.4,23.35621848739496,0,0.14285714285714285,64.4,81.3,48.6
7/26/2021,0,0,0,0,2021,7,26,1.3,23.33621848739496,0,0.14285714285714285,66.4,83.8,49.8
7/27/2021,0,0,0,0,2021,7,27,1.3,23.316218487394956,0,0.14285714285714285,70.7,85.3,52.3
7/28/2021,0,0,0,0,2021,7,28,2.9,23.40621848739496,0,0.14285714285714285,66.9,79,54.7
7/29/2021,0,0,0,0,2021,7,29,2,23.44621848739496,0,1,61.2,78.3,50.4
7/30/2021,0,0,0,0,2021,7,30,1.7,23.476218487394956,0,0.14285714285714285,64,80.2,48.4
7/31/2021,0,0,0,0,2021,7,31,4,23.476218487394956,0,0.14285714285714285,65.7,79.7,52.5
8/1/2021,0,0,0,0,2021,8,1,2.4,23.486218487394957,0,0.071428571,66,79.7,52
8/2/2021,0,0,0,0,2021,8,2,1.6,23.44621848739496,0,0.2,60.4,76.5,54.3
8/3/2021,0,0,0,0,2021,8,3,0.8,23.486218487394957,0,0.071428571,60.6,71.4,50.2
8/4/2021,0,0,0,0,2021,8,4,1.4,23.42621848739496,0,0.071428571,63.3,78.1,49.8
8/5/2021,0,0,0,0,2021,8,5,1.9,23.33621848739496,0,0.1,62.2,81.3,50.2
8/6/2021,0,0,0,0,2021,8,6,1.4,23.26621848739496,0,0.2,59.5,72,49.5
8/7/2021,0,0,0,0,2021,8,7,1.1,23.276218487394956,0,0.071428571,63,74.1,50
8/8/2021,0,0,0,0,2021,8,8,2.4,23.12621848739496,0,0.4,59.7,79,39
8/9/2021,0,0,0,0,2021,8,9,1.1,23.30621848739496,0,0.057142857,51.4,60.8,37.4
8/10/2021,0,0,0,0,2021,8,10,1.1,23.326218487394957,0,0.057142857,61.3,70,51.1
8/11/2021,0,0,0,0,2021,8,11,1.2,23.326218487394957,0,0.057142857,64.6,77.9,53.4
8/12/2021,0,0,0,0,2021,8,12,1.9,23.396218487394957,0,0.057142857,60.3,76.5,47.7
8/13/2021,0,0,0,0,2021,8,13,2.5,23.486218487394957,0,0.057142857,59.9,79.2,43.5
8/14/2021,0,0,0,0,2021,8,14,1.5,23.44621848739496,0,0.057142857,64.9,81.3,48.2
8/15/2021,0,0,0,0,2021,8,15,1.1,23.416218487394957,0,0.2571428571428571,66.2,77.2,54.7
8/16/2021,0,0,0,0,2021,8,16,1.5,23.256218487394957,0,0.2571428571428571,66,80.6,52.3
8/17/2021,0,0,0,0,2021,8,17,2.7,23.066218487394956,0,0.2571428571428571,60.6,80.8,43.2
8/18/2021,0,0,0,0,2021,8,18,1.3,23.24621848739496,0,0.6,44.8,48,42.4
8/19/2021,0,0,0,0,2021,8,19,0.3,23.30621848739496,0,1,46.2,49.6,43.5
8/20/2021,0,0,0,0,2021,8,20,0.8,23.276218487394956,0,0.2,46.4,54,41.7
8/21/2021,0,0,0,0,2021,8,21,3.6,23.186218487394957,0,0.2571428571428571,47.1,53.8,40.6
8/22/2021,0,0,0,0,2021,8,22,1,23.12621848739496,0,0.014285714,53.2,62.2,45.7
8/23/2021,0,0,0,0,2021,8,23,2.1,23.10621848739496,0,0.014285714,58.5,72.5,39.7
8/24/2021,0,0,0,0,2021,8,24,1.3,23.28621848739496,0,0.014285714,50.7,67.6,34.5
